"customer_id";"first_name";"last_name";"email";"city";"country";"join_date";"customer_tier";"credit_score"
4119;"First_4119";"Last_4119";"customer_4119@email.com";"Patras";"UK";"2022-07-30";"Bronze";779
4120;"First_4120";"Last_4120";"customer_4120@email.com";"Volos";"Greece";"2020-09-14";"Gold";303
4121;"First_4121";"Last_4121";"customer_4121@email.com";"Athens";"France";"2021-04-29";"Bronze";428
4122;"First_4122";"Last_4122";"customer_4122@email.com";"Thessaloniki";"Greece";"2021-03-18";"Gold";325
4123;"First_4123";"Last_4123";"customer_4123@email.com";"Athens";"UK";"2019-08-22";"Bronze";326
4124;"First_4124";"Last_4124";"customer_4124@email.com";"Larissa";"Italy";"2021-12-10";"Bronze";341
4125;"First_4125";"Last_4125";"customer_4125@email.com";"Ioannina";"Germany";"2019-06-04";"Bronze";363
4126;"First_4126";"Last_4126";"customer_4126@email.com";"Chania";"Italy";"2022-10-25";"Bronze";324
4127;"First_4127";"Last_4127";"customer_4127@email.com";"Chalkida";"Greece";"2020-05-18";"Gold";371
4128;"First_4128";"Last_4128";"customer_4128@email.com";"Athens";"Greece";"2018-01-16";"Bronze";781
4129;"First_4129";"Last_4129";"customer_4129@email.com";"Ioannina";"Greece";"2021-02-03";"Bronze";567
4130;"First_4130";"Last_4130";"customer_4130@email.com";"Larissa";"Greece";"2018-10-10";"Bronze";394
4131;"First_4131";"Last_4131";"customer_4131@email.com";"Chalkida";"France";"2021-02-01";"Bronze";694
4132;"First_4132";"Last_4132";"customer_4132@email.com";"Athens";"Greece";"2018-12-27";"Bronze";663
4133;"First_4133";"Last_4133";"customer_4133@email.com";"Patras";"Greece";"2022-08-09";"Bronze";614
4134;"First_4134";"Last_4134";"customer_4134@email.com";"Ioannina";"Greece";"2020-11-24";"Gold";416
4135;"First_4135";"Last_4135";"customer_4135@email.com";"Chalkida";"Greece";"2018-04-23";"Bronze";463
4136;"First_4136";"Last_4136";"customer_4136@email.com";"Athens";"Greece";"2018-11-04";"Bronze";605
4137;"First_4137";"Last_4137";"customer_4137@email.com";"Ioannina";"UK";"2020-08-16";"Silver";499
4138;"First_4138";"Last_4138";"customer_4138@email.com";"Larissa";"Greece";"2020-12-12";"Bronze";479
4139;"First_4139";"Last_4139";"customer_4139@email.com";"Athens";"Greece";"2021-01-09";"Bronze";657
4140;"First_4140";"Last_4140";"customer_4140@email.com";"Athens";"Germany";"2022-06-28";"Silver";551
4141;"First_4141";"Last_4141";"customer_4141@email.com";"Athens";"Germany";"2020-04-13";"Bronze";598
4142;"First_4142";"Last_4142";"customer_4142@email.com";"Rhodes";"Greece";"2021-10-24";"Silver";729
4143;"First_4143";"Last_4143";"customer_4143@email.com";"Patras";"France";"2018-08-30";"Bronze";303
4144;"First_4144";"Last_4144";"customer_4144@email.com";"Larissa";"Greece";"2018-01-31";"Silver";553
4145;"First_4145";"Last_4145";"customer_4145@email.com";"Chalkida";"Greece";"2019-12-05";"Gold";395
4146;"First_4146";"Last_4146";"customer_4146@email.com";"Rhodes";"Greece";"2020-05-18";"Bronze";466
4147;"First_4147";"Last_4147";"customer_4147@email.com";"Volos";"Greece";"2021-10-16";"Bronze";630
4148;"First_4148";"Last_4148";"customer_4148@email.com";"Rhodes";"UK";"2018-08-21";"Bronze";361
4149;"First_4149";"Last_4149";"customer_4149@email.com";"Chania";"Greece";"2022-06-22";"Bronze";473
4150;"First_4150";"Last_4150";"customer_4150@email.com";"Chania";"Greece";"2020-11-23";"Gold";552
4151;"First_4151";"Last_4151";"customer_4151@email.com";"Athens";"UK";"2021-06-20";"Silver";760
4152;"First_4152";"Last_4152";"customer_4152@email.com";"Rhodes";"Greece";"2020-08-08";"Bronze";514
4153;"First_4153";"Last_4153";"customer_4153@email.com";"Volos";"Greece";"2018-02-28";"Silver";538
4154;"First_4154";"Last_4154";"customer_4154@email.com";"Rhodes";"Germany";"2020-02-10";"Bronze";714
4155;"First_4155";"Last_4155";"customer_4155@email.com";"Patras";"Greece";"2022-04-02";"Silver";425
4156;"First_4156";"Last_4156";"customer_4156@email.com";"Patras";"France";"2021-01-06";"Silver";552
4157;"First_4157";"Last_4157";"customer_4157@email.com";"Volos";"Greece";"2019-12-19";"Silver";496
4158;"First_4158";"Last_4158";"customer_4158@email.com";"Rhodes";"UK";"2018-10-29";"Bronze";712
4159;"First_4159";"Last_4159";"customer_4159@email.com";"Ioannina";"Greece";"2022-08-29";"Silver";755
4160;"First_4160";"Last_4160";"customer_4160@email.com";"Patras";"France";"2020-03-13";"Bronze";353
4161;"First_4161";"Last_4161";"customer_4161@email.com";"Patras";"Greece";"2020-06-15";"Silver";638
4162;"First_4162";"Last_4162";"customer_4162@email.com";"Thessaloniki";"Germany";"2018-04-22";"Bronze";658
4163;"First_4163";"Last_4163";"customer_4163@email.com";"Rhodes";"Greece";"2021-12-07";"Bronze";450
4164;"First_4164";"Last_4164";"customer_4164@email.com";"Patras";"Greece";"2018-11-13";"Silver";399
4165;"First_4165";"Last_4165";"customer_4165@email.com";"Larissa";"Greece";"2021-03-14";"Gold";533
4166;"First_4166";"Last_4166";"customer_4166@email.com";"Rhodes";"UK";"2019-10-30";"Bronze";843
4167;"First_4167";"Last_4167";"customer_4167@email.com";"Chania";"Italy";"2019-11-21";"Gold";361
4168;"First_4168";"Last_4168";"customer_4168@email.com";"Thessaloniki";"Greece";"2022-07-30";"Silver";495
4169;"First_4169";"Last_4169";"customer_4169@email.com";"Patras";"Greece";"2018-01-18";"Silver";841
4170;"First_4170";"Last_4170";"customer_4170@email.com";"Thessaloniki";"France";"2021-10-06";"Gold";405
4171;"First_4171";"Last_4171";"customer_4171@email.com";"Chania";"Greece";"2021-03-24";"Bronze";594
4172;"First_4172";"Last_4172";"customer_4172@email.com";"Volos";"Italy";"2022-12-13";"Gold";750
4173;"First_4173";"Last_4173";"customer_4173@email.com";"Volos";"Germany";"2022-03-10";"Bronze";833
4174;"First_4174";"Last_4174";"customer_4174@email.com";"Rhodes";"Germany";"2020-02-17";"Bronze";455
4175;"First_4175";"Last_4175";"customer_4175@email.com";"Chania";"Greece";"2018-12-26";"Silver";705
4176;"First_4176";"Last_4176";"customer_4176@email.com";"Heraklion";"Greece";"2018-11-28";"Gold";674
4177;"First_4177";"Last_4177";"customer_4177@email.com";"Heraklion";"Germany";"2019-06-12";"Gold";754
4178;"First_4178";"Last_4178";"customer_4178@email.com";"Rhodes";"Italy";"2018-01-12";"Silver";501
4179;"First_4179";"Last_4179";"customer_4179@email.com";"Athens";"Italy";"2021-01-03";"Silver";751
4180;"First_4180";"Last_4180";"customer_4180@email.com";"Thessaloniki";"Greece";"2018-07-31";"Bronze";486
4181;"First_4181";"Last_4181";"customer_4181@email.com";"Thessaloniki";"Greece";"2022-09-11";"Platinum";667
4182;"First_4182";"Last_4182";"customer_4182@email.com";"Volos";"Greece";"2019-10-03";"Bronze";639
4183;"First_4183";"Last_4183";"customer_4183@email.com";"Heraklion";"France";"2018-10-10";"Silver";561
4184;"First_4184";"Last_4184";"customer_4184@email.com";"Chalkida";"Greece";"2021-05-03";"Silver";842
4185;"First_4185";"Last_4185";"customer_4185@email.com";"Patras";"Greece";"2020-02-19";"Silver";605
4186;"First_4186";"Last_4186";"customer_4186@email.com";"Patras";"Greece";"2020-11-19";"Bronze";464
4187;"First_4187";"Last_4187";"customer_4187@email.com";"Patras";"Greece";"2020-10-29";"Platinum";387
4188;"First_4188";"Last_4188";"customer_4188@email.com";"Volos";"Italy";"2021-08-25";"Silver";499
4189;"First_4189";"Last_4189";"customer_4189@email.com";"Chania";"Greece";"2022-01-08";"Gold";570
4190;"First_4190";"Last_4190";"customer_4190@email.com";"Ioannina";"Greece";"2021-08-26";"Bronze";350
4191;"First_4191";"Last_4191";"customer_4191@email.com";"Heraklion";"Greece";"2019-11-08";"Silver";788
4192;"First_4192";"Last_4192";"customer_4192@email.com";"Heraklion";"Greece";"2019-12-06";"Silver";497
4193;"First_4193";"Last_4193";"customer_4193@email.com";"Chalkida";"Greece";"2019-03-02";"Silver";322
4194;"First_4194";"Last_4194";"customer_4194@email.com";"Thessaloniki";"Greece";"2022-12-01";"Gold";522
4195;"First_4195";"Last_4195";"customer_4195@email.com";"Athens";"Germany";"2022-09-24";"Bronze";520
4196;"First_4196";"Last_4196";"customer_4196@email.com";"Rhodes";"Greece";"2019-08-14";"Bronze";565
4197;"First_4197";"Last_4197";"customer_4197@email.com";"Thessaloniki";"Greece";"2022-09-11";"Bronze";372
4198;"First_4198";"Last_4198";"customer_4198@email.com";"Chania";"Greece";"2018-04-01";"Bronze";376
4199;"First_4199";"Last_4199";"customer_4199@email.com";"Rhodes";"UK";"2019-04-01";"Platinum";843
4200;"First_4200";"Last_4200";"customer_4200@email.com";"Heraklion";"Greece";"2019-03-20";"Bronze";734
4201;"First_4201";"Last_4201";"customer_4201@email.com";"Chania";"Germany";"2022-10-17";"Bronze";364
4202;"First_4202";"Last_4202";"customer_4202@email.com";"Rhodes";"Greece";"2018-03-20";"Bronze";656
4203;"First_4203";"Last_4203";"customer_4203@email.com";"Chalkida";"Germany";"2022-02-07";"Silver";317
4204;"First_4204";"Last_4204";"customer_4204@email.com";"Chalkida";"Greece";"2020-07-15";"Bronze";735
4205;"First_4205";"Last_4205";"customer_4205@email.com";"Larissa";"Italy";"2018-04-13";"Bronze";740
4206;"First_4206";"Last_4206";"customer_4206@email.com";"Ioannina";"Greece";"2019-09-15";"Bronze";308
4207;"First_4207";"Last_4207";"customer_4207@email.com";"Chalkida";"Greece";"2022-01-19";"Bronze";769
4208;"First_4208";"Last_4208";"customer_4208@email.com";"Heraklion";"UK";"2020-09-16";"Platinum";647
4209;"First_4209";"Last_4209";"customer_4209@email.com";"Athens";"Greece";"2021-08-30";"Bronze";671
4210;"First_4210";"Last_4210";"customer_4210@email.com";"Patras";"Italy";"2021-06-24";"Silver";474
4211;"First_4211";"Last_4211";"customer_4211@email.com";"Larissa";"Greece";"2018-08-22";"Platinum";814
4212;"First_4212";"Last_4212";"customer_4212@email.com";"Patras";"France";"2022-06-06";"Silver";429
4213;"First_4213";"Last_4213";"customer_4213@email.com";"Ioannina";"France";"2019-10-06";"Platinum";592
4214;"First_4214";"Last_4214";"customer_4214@email.com";"Rhodes";"Italy";"2021-06-12";"Platinum";652
4215;"First_4215";"Last_4215";"customer_4215@email.com";"Volos";"Italy";"2020-02-29";"Bronze";523
4216;"First_4216";"Last_4216";"customer_4216@email.com";"Chalkida";"France";"2019-01-22";"Silver";823
4217;"First_4217";"Last_4217";"customer_4217@email.com";"Athens";"UK";"2020-04-26";"Bronze";808
4218;"First_4218";"Last_4218";"customer_4218@email.com";"Ioannina";"Greece";"2022-06-23";"Bronze";667
4219;"First_4219";"Last_4219";"customer_4219@email.com";"Patras";"Greece";"2018-02-07";"Gold";799
4220;"First_4220";"Last_4220";"customer_4220@email.com";"Larissa";"Germany";"2021-03-30";"Silver";389
4221;"First_4221";"Last_4221";"customer_4221@email.com";"Chalkida";"Italy";"2022-01-25";"Silver";371
4222;"First_4222";"Last_4222";"customer_4222@email.com";"Heraklion";"UK";"2022-01-12";"Silver";732
4223;"First_4223";"Last_4223";"customer_4223@email.com";"Chalkida";"Italy";"2021-02-14";"Bronze";647
4224;"First_4224";"Last_4224";"customer_4224@email.com";"Larissa";"France";"2018-08-29";"Gold";562
4225;"First_4225";"Last_4225";"customer_4225@email.com";"Larissa";"Greece";"2020-11-15";"Bronze";570
4226;"First_4226";"Last_4226";"customer_4226@email.com";"Volos";"Greece";"2022-07-30";"Bronze";808
4227;"First_4227";"Last_4227";"customer_4227@email.com";"Chalkida";"Greece";"2019-07-16";"Gold";807
4228;"First_4228";"Last_4228";"customer_4228@email.com";"Chalkida";"Greece";"2020-03-16";"Bronze";719
4229;"First_4229";"Last_4229";"customer_4229@email.com";"Volos";"Greece";"2018-10-25";"Silver";371
4230;"First_4230";"Last_4230";"customer_4230@email.com";"Chania";"Italy";"2020-03-15";"Silver";373
4231;"First_4231";"Last_4231";"customer_4231@email.com";"Chania";"UK";"2018-06-03";"Bronze";802
4232;"First_4232";"Last_4232";"customer_4232@email.com";"Rhodes";"Greece";"2020-01-02";"Gold";445
4233;"First_4233";"Last_4233";"customer_4233@email.com";"Chania";"Greece";"2022-08-03";"Silver";345
4234;"First_4234";"Last_4234";"customer_4234@email.com";"Thessaloniki";"Greece";"2019-04-13";"Bronze";404
4235;"First_4235";"Last_4235";"customer_4235@email.com";"Chalkida";"Greece";"2018-02-18";"Bronze";408
4236;"First_4236";"Last_4236";"customer_4236@email.com";"Athens";"Greece";"2022-08-05";"Gold";616
4237;"First_4237";"Last_4237";"customer_4237@email.com";"Chalkida";"Greece";"2018-02-15";"Bronze";420
4238;"First_4238";"Last_4238";"customer_4238@email.com";"Thessaloniki";"Greece";"2022-08-26";"Gold";798
4239;"First_4239";"Last_4239";"customer_4239@email.com";"Thessaloniki";"Greece";"2021-08-01";"Bronze";342
4240;"First_4240";"Last_4240";"customer_4240@email.com";"Patras";"Italy";"2020-02-19";"Silver";398
4241;"First_4241";"Last_4241";"customer_4241@email.com";"Chalkida";"Greece";"2022-07-10";"Gold";610
4242;"First_4242";"Last_4242";"customer_4242@email.com";"Ioannina";"Greece";"2018-03-23";"Bronze";513
4243;"First_4243";"Last_4243";"customer_4243@email.com";"Thessaloniki";"Greece";"2020-12-03";"Silver";762
4244;"First_4244";"Last_4244";"customer_4244@email.com";"Athens";"Greece";"2022-09-26";"Silver";722
4245;"First_4245";"Last_4245";"customer_4245@email.com";"Volos";"Germany";"2022-11-29";"Silver";688
4246;"First_4246";"Last_4246";"customer_4246@email.com";"Rhodes";"UK";"2020-08-12";"Silver";411
4247;"First_4247";"Last_4247";"customer_4247@email.com";"Patras";"Greece";"2018-09-30";"Silver";571
4248;"First_4248";"Last_4248";"customer_4248@email.com";"Volos";"Germany";"2019-01-29";"Silver";401
4249;"First_4249";"Last_4249";"customer_4249@email.com";"Patras";"Greece";"2022-12-15";"Gold";509
4250;"First_4250";"Last_4250";"customer_4250@email.com";"Athens";"Germany";"2020-02-29";"Silver";321
4251;"First_4251";"Last_4251";"customer_4251@email.com";"Larissa";"Greece";"2019-08-18";"Bronze";458
4252;"First_4252";"Last_4252";"customer_4252@email.com";"Chalkida";"Greece";"2018-02-27";"Platinum";642
4253;"First_4253";"Last_4253";"customer_4253@email.com";"Heraklion";"UK";"2019-07-19";"Bronze";699
4254;"First_4254";"Last_4254";"customer_4254@email.com";"Ioannina";"France";"2018-01-01";"Bronze";753
4255;"First_4255";"Last_4255";"customer_4255@email.com";"Volos";"UK";"2018-08-04";"Bronze";442
4256;"First_4256";"Last_4256";"customer_4256@email.com";"Chalkida";"Greece";"2021-09-02";"Bronze";696
4257;"First_4257";"Last_4257";"customer_4257@email.com";"Ioannina";"Greece";"2021-06-05";"Bronze";835
4258;"First_4258";"Last_4258";"customer_4258@email.com";"Larissa";"Italy";"2022-02-05";"Bronze";440
4259;"First_4259";"Last_4259";"customer_4259@email.com";"Heraklion";"Greece";"2022-02-16";"Bronze";539
4260;"First_4260";"Last_4260";"customer_4260@email.com";"Ioannina";"Greece";"2020-02-05";"Silver";591
4261;"First_4261";"Last_4261";"customer_4261@email.com";"Ioannina";"Greece";"2019-11-02";"Bronze";381
4262;"First_4262";"Last_4262";"customer_4262@email.com";"Volos";"Greece";"2021-08-03";"Bronze";470
4263;"First_4263";"Last_4263";"customer_4263@email.com";"Chania";"Greece";"2019-05-26";"Bronze";825
4264;"First_4264";"Last_4264";"customer_4264@email.com";"Heraklion";"Greece";"2022-05-21";"Bronze";841
4265;"First_4265";"Last_4265";"customer_4265@email.com";"Chalkida";"Greece";"2020-07-03";"Bronze";409
4266;"First_4266";"Last_4266";"customer_4266@email.com";"Larissa";"Italy";"2022-01-21";"Silver";511
4267;"First_4267";"Last_4267";"customer_4267@email.com";"Heraklion";"Greece";"2018-04-05";"Platinum";737
4268;"First_4268";"Last_4268";"customer_4268@email.com";"Athens";"Greece";"2019-05-08";"Gold";621
4269;"First_4269";"Last_4269";"customer_4269@email.com";"Chania";"Greece";"2020-02-04";"Gold";383
4270;"First_4270";"Last_4270";"customer_4270@email.com";"Athens";"Germany";"2020-10-18";"Bronze";675
4271;"First_4271";"Last_4271";"customer_4271@email.com";"Larissa";"Greece";"2018-05-30";"Bronze";352
4272;"First_4272";"Last_4272";"customer_4272@email.com";"Volos";"France";"2020-11-12";"Bronze";795
4273;"First_4273";"Last_4273";"customer_4273@email.com";"Volos";"Greece";"2020-01-26";"Silver";555
4274;"First_4274";"Last_4274";"customer_4274@email.com";"Larissa";"France";"2021-05-23";"Bronze";519
4275;"First_4275";"Last_4275";"customer_4275@email.com";"Patras";"Greece";"2019-02-03";"Silver";399
4276;"First_4276";"Last_4276";"customer_4276@email.com";"Larissa";"Greece";"2019-02-14";"Bronze";428
4277;"First_4277";"Last_4277";"customer_4277@email.com";"Chania";"France";"2018-05-11";"Bronze";518
4278;"First_4278";"Last_4278";"customer_4278@email.com";"Thessaloniki";"Germany";"2020-05-04";"Platinum";776
4279;"First_4279";"Last_4279";"customer_4279@email.com";"Volos";"Greece";"2018-05-28";"Silver";757
4280;"First_4280";"Last_4280";"customer_4280@email.com";"Rhodes";"Greece";"2019-01-16";"Gold";321
4281;"First_4281";"Last_4281";"customer_4281@email.com";"Chania";"Greece";"2021-02-06";"Silver";628
4282;"First_4282";"Last_4282";"customer_4282@email.com";"Chania";"Germany";"2019-07-06";"Gold";779
4283;"First_4283";"Last_4283";"customer_4283@email.com";"Chania";"Greece";"2021-02-18";"Silver";638
4284;"First_4284";"Last_4284";"customer_4284@email.com";"Ioannina";"Greece";"2018-10-22";"Gold";478
4285;"First_4285";"Last_4285";"customer_4285@email.com";"Chania";"Greece";"2021-02-17";"Bronze";720
4286;"First_4286";"Last_4286";"customer_4286@email.com";"Volos";"UK";"2019-04-01";"Silver";781
4287;"First_4287";"Last_4287";"customer_4287@email.com";"Thessaloniki";"France";"2022-04-03";"Silver";348
4288;"First_4288";"Last_4288";"customer_4288@email.com";"Thessaloniki";"UK";"2018-06-18";"Bronze";329
4289;"First_4289";"Last_4289";"customer_4289@email.com";"Chania";"Greece";"2019-12-11";"Gold";384
4290;"First_4290";"Last_4290";"customer_4290@email.com";"Athens";"Italy";"2021-03-12";"Platinum";801
4291;"First_4291";"Last_4291";"customer_4291@email.com";"Volos";"Germany";"2018-02-06";"Bronze";845
4292;"First_4292";"Last_4292";"customer_4292@email.com";"Volos";"France";"2022-09-18";"Bronze";628
4293;"First_4293";"Last_4293";"customer_4293@email.com";"Heraklion";"Greece";"2021-07-08";"Bronze";733
4294;"First_4294";"Last_4294";"customer_4294@email.com";"Chalkida";"Greece";"2018-08-19";"Gold";548
4295;"First_4295";"Last_4295";"customer_4295@email.com";"Patras";"UK";"2018-09-11";"Silver";433
4296;"First_4296";"Last_4296";"customer_4296@email.com";"Patras";"Greece";"2018-11-25";"Bronze";664
4297;"First_4297";"Last_4297";"customer_4297@email.com";"Athens";"Greece";"2021-08-13";"Silver";724
4298;"First_4298";"Last_4298";"customer_4298@email.com";"Patras";"France";"2020-09-06";"Bronze";714
4299;"First_4299";"Last_4299";"customer_4299@email.com";"Heraklion";"France";"2018-01-10";"Silver";811
4300;"First_4300";"Last_4300";"customer_4300@email.com";"Larissa";"Italy";"2019-03-22";"Bronze";684
4301;"First_4301";"Last_4301";"customer_4301@email.com";"Patras";"Germany";"2020-07-10";"Bronze";687
4302;"First_4302";"Last_4302";"customer_4302@email.com";"Volos";"Greece";"2020-04-15";"Silver";748
